ccy,month,freq,hour_ny,coverage,stale,n_expected,n_present
CZK,2015-08,1h,22.0,1.0,0.0,,
CZK,2015-08,1h,23.0,1.0,0.0,,
CZK,2020-02,1m,,0.9561594202898551,0.03937097385373248,27600.0,26390.0
CZK,2020-02,1m,0.0,1.0,0.0225,,
CZK,2020-02,1m,1.0,1.0,0.028333333333333332,,
CZK,2020-02,1m,2.0,1.0,0.023333333333333334,,
CZK,2020-02,1m,3.0,1.0,0.0225,,
CZK,2020-02,1m,4.0,1.0,0.025,,
CZK,2020-02,1m,5.0,1.0,0.018333333333333333,,
CZK,2020-02,1m,6.0,1.0,0.0225,,
CZK,2020-02,1m,7.0,1.0,0.04416666666666667,,
CZK,2020-02,1m,8.0,1.0,0.04083333333333333,,
CZK,2020-02,1m,9.0,1.0,0.030833333333333334,,
CZK,2020-02,1m,10.0,1.0,0.055,,
CZK,2020-02,1m,11.0,0.9975,0.03508771929824561,,
CZK,2020-02,1m,12.0,0.7975,0.07001044932079414,,
CZK,2020-02,1m,13.0,0.7991666666666667,0.07507820646506778,,
CZK,2020-02,1m,14.0,0.8,0.06770833333333333,,
CZK,2020-02,1m,15.0,0.8,0.05,,
CZK,2020-02,1m,16.0,0.7975,0.04179728317659352,,
CZK,2020-02,1m,18.0,1.0,0.07083333333333333,,
CZK,2020-02,1m,19.0,1.0,0.056666666666666664,,
CZK,2020-02,1m,20.0,1.0,0.0475,,
CZK,2020-02,1m,21.0,1.0,0.020833333333333332,,
CZK,2020-02,1m,22.0,1.0,0.02,,
CZK,2020-02,1m,23.0,1.0,0.030833333333333334,,
CZK,2020-02,15m,,0.9586956521739131,0.007369614512471655,1840.0,1764.0
CZK,2020-02,15m,0.0,1.0,0.0125,,
CZK,2020-02,15m,1.0,1.0,0.0,,
CZK,2020-02,15m,2.0,1.0,0.0,,
CZK,2020-02,15m,3.0,1.0,0.0,,
CZK,2020-02,15m,4.0,1.0,0.0,,
CZK,2020-02,15m,5.0,1.0,0.0125,,
CZK,2020-02,15m,6.0,1.0,0.0,,
CZK,2020-02,15m,7.0,1.0,0.0,,
CZK,2020-02,15m,8.0,1.0,0.0,,
CZK,2020-02,15m,9.0,1.0,0.0,,
CZK,2020-02,15m,10.0,1.0,0.025,,
CZK,2020-02,15m,11.0,1.0,0.0,,
CZK,2020-02,15m,12.0,0.85,0.014705882352941176,,
CZK,2020-02,15m,13.0,0.8,0.03125,,
CZK,2020-02,15m,14.0,0.8,0.0,,
CZK,2020-02,15m,15.0,0.8,0.015625,,
CZK,2020-02,15m,16.0,0.8,0.0,,
CZK,2020-02,15m,18.0,1.0,0.025,,
CZK,2020-02,15m,19.0,1.0,0.0125,,
CZK,2020-02,15m,20.0,1.0,0.0,,
CZK,2020-02,15m,21.0,1.0,0.0,,
CZK,2020-02,15m,22.0,1.0,0.0,,
CZK,2020-02,15m,23.0,1.0,0.0,,
CZK,2020-02,1h,,0.9652173913043478,0.0,460.0,444.0
CZK,2020-02,1h,0.0,1.0,0.0,,
CZK,2020-02,1h,1.0,1.0,0.0,,
CZK,2020-02,1h,2.0,1.0,0.0,,
CZK,2020-02,1h,3.0,1.0,0.0,,
CZK,2020-02,1h,4.0,1.0,0.0,,
CZK,2020-02,1h,5.0,1.0,0.0,,
CZK,2020-02,1h,6.0,1.0,0.0,,
CZK,2020-02,1h,7.0,1.0,0.0,,
CZK,2020-02,1h,8.0,1.0,0.0,,
CZK,2020-02,1h,9.0,1.0,0.0,,
CZK,2020-02,1h,10.0,1.0,0.0,,
CZK,2020-02,1h,11.0,1.0,0.0,,
CZK,2020-02,1h,12.0,1.0,0.0,,
CZK,2020-02,1h,13.0,0.8,0.0,,
CZK,2020-02,1h,14.0,0.8,0.0,,
CZK,2020-02,1h,15.0,0.8,0.0,,
CZK,2020-02,1h,16.0,0.8,0.0,,
CZK,2020-02,1h,18.0,1.0,0.0,,
CZK,2020-02,1h,19.0,1.0,0.0,,
CZK,2020-02,1h,20.0,1.0,0.0,,
CZK,2020-02,1h,21.0,1.0,0.0,,
CZK,2020-02,1h,22.0,1.0,0.0,,
CZK,2020-02,1h,23.0,1.0,0.0,,
CZK,2020-08,1m,,0.9627160578674272,0.02984009137635637,29101.0,28016.0
CZK,2020-08,1m,0.0,1.0,0.03492063492063492,,
CZK,2020-08,1m,1.0,1.0,0.027777777777777776,,
CZK,2020-08,1m,2.0,1.0,0.025396825396825397,,
CZK,2020-08,1m,3.0,1.0,0.027777777777777776,,
CZK,2020-08,1m,4.0,1.0,0.031746031746031744,,
CZK,2020-08,1m,5.0,1.0,0.024603174603174603,,
CZK,2020-08,1m,6.0,1.0,0.03888888888888889,,
CZK,2020-08,1m,7.0,1.0,0.023809523809523808,,
CZK,2020-08,1m,8.0,1.0,0.029365079365079365,,
CZK,2020-08,1m,9.0,0.9992063492063492,0.023034154090548053,,
CZK,2020-08,1m,10.0,0.9984126984126984,0.018282988871224166,,
CZK,2020-08,1m,11.0,0.9904761904761905,0.02403846153846154,,
CZK,2020-08,1m,12.0,0.9968253968253968,0.020700636942675158,,
CZK,2020-08,1m,13.0,0.7492063492063492,0.09745762711864407,,
CZK,2020-08,1m,14.0,0.8087301587301587,0.047105004906771344,,
CZK,2020-08,1m,15.0,0.8087301587301587,0.03140333660451423,,
CZK,2020-08,1m,16.0,0.8095238095238095,0.03137254901960784,,
CZK,2020-08,1m,18.0,0.9833333333333333,0.02234206471494607,,
CZK,2020-08,1m,19.0,0.9954545454545455,0.0273972602739726,,
CZK,2020-08,1m,20.0,1.0,0.02775574940523394,,
CZK,2020-08,1m,21.0,1.0,0.025396825396825397,,
CZK,2020-08,1m,22.0,1.0,0.01746031746031746,,
CZK,2020-08,1m,23.0,1.0,0.024603174603174603,,
CZK,2020-08,15m,,0.9690880989180835,0.006911217437533227,1941.0,1881.0
CZK,2020-08,15m,0.0,1.0,0.0,,
CZK,2020-08,15m,1.0,1.0,0.0,,
CZK,2020-08,15m,2.0,1.0,0.0,,
CZK,2020-08,15m,3.0,1.0,0.011904761904761904,,
CZK,2020-08,15m,4.0,1.0,0.011904761904761904,,
CZK,2020-08,15m,5.0,1.0,0.0,,
CZK,2020-08,15m,6.0,1.0,0.023809523809523808,,
CZK,2020-08,15m,7.0,1.0,0.0,,
CZK,2020-08,15m,8.0,1.0,0.0,,
CZK,2020-08,15m,9.0,1.0,0.023809523809523808,,
CZK,2020-08,15m,10.0,1.0,0.0,,
CZK,2020-08,15m,11.0,1.0,0.0,,
CZK,2020-08,15m,12.0,1.0,0.0,,
CZK,2020-08,15m,13.0,0.8571428571428571,0.0,,
CZK,2020-08,15m,14.0,0.8095238095238095,0.029411764705882353,,
CZK,2020-08,15m,15.0,0.8095238095238095,0.0,,
CZK,2020-08,15m,16.0,0.8095238095238095,0.014705882352941176,,
CZK,2020-08,15m,18.0,1.0,0.0,,
CZK,2020-08,15m,19.0,1.0,0.011363636363636364,,
CZK,2020-08,15m,20.0,1.0,0.0,,
CZK,2020-08,15m,21.0,1.0,0.011904761904761904,,
CZK,2020-08,15m,22.0,1.0,0.0,,
CZK,2020-08,15m,23.0,1.0,0.0,,
CZK,2020-08,1h,,0.9753086419753086,0.004219409282700422,486.0,474.0
CZK,2020-08,1h,0.0,1.0,0.0,,
CZK,2020-08,1h,1.0,1.0,0.0,,
CZK,2020-08,1h,2.0,1.0,0.0,,
CZK,2020-08,1h,3.0,1.0,0.0,,
CZK,2020-08,1h,4.0,1.0,0.0,,
CZK,2020-08,1h,5.0,1.0,0.0,,
CZK,2020-08,1h,6.0,1.0,0.0,,
CZK,2020-08,1h,7.0,1.0,0.0,,
CZK,2020-08,1h,8.0,1.0,0.0,,
CZK,2020-08,1h,9.0,1.0,0.0,,
CZK,2020-08,1h,10.0,1.0,0.0,,
CZK,2020-08,1h,11.0,1.0,0.0,,
CZK,2020-08,1h,12.0,1.0,0.0,,
CZK,2020-08,1h,13.0,1.0,0.0,,
CZK,2020-08,1h,14.0,0.8095238095238095,0.0,,
CZK,2020-08,1h,15.0,0.8095238095238095,0.0,,
CZK,2020-08,1h,16.0,0.8095238095238095,0.0,,
CZK,2020-08,1h,18.0,1.0,0.0,,
CZK,2020-08,1h,19.0,1.0,0.0,,
CZK,2020-08,1h,20.0,1.0,0.0,,
CZK,2020-08,1h,21.0,1.0,0.0,,
CZK,2020-08,1h,22.0,1.0,0.0,,
CZK,2020-08,1h,23.0,1.0,0.0,,
CZK,2025-02,1m,,0.9963405797101449,0.0010909487617731554,27600.0,27499.0
CZK,2025-02,1m,0.0,1.0,0.0016666666666666668,,
CZK,2025-02,1m,1.0,0.9975,0.001670843776106934,,
CZK,2025-02,1m,2.0,0.9991666666666666,0.0016680567139282735,,
CZK,2025-02,1m,3.0,0.9966666666666667,0.0008361204013377926,,
CZK,2025-02,1m,4.0,1.0,0.0016666666666666668,,
CZK,2025-02,1m,5.0,0.9991666666666666,0.0025020850708924102,,
CZK,2025-02,1m,6.0,0.9975,0.001670843776106934,,
CZK,2025-02,1m,7.0,0.9983333333333333,0.0008347245409015025,,
CZK,2025-02,1m,8.0,0.9975,0.0,,
CZK,2025-02,1m,9.0,0.9958333333333333,0.0,,
CZK,2025-02,1m,10.0,0.9933333333333333,0.0016778523489932886,,
CZK,2025-02,1m,11.0,0.9933333333333333,0.0008389261744966443,,
CZK,2025-02,1m,12.0,0.9841666666666666,0.000846740050804403,,
CZK,2025-02,1m,13.0,0.9875,0.0008438818565400844,,
CZK,2025-02,1m,14.0,0.9975,0.000835421888053467,,
CZK,2025-02,1m,15.0,0.9933333333333333,0.0,,
CZK,2025-02,1m,16.0,0.9925,0.0025188916876574307,,
CZK,2025-02,1m,18.0,0.9983333333333333,0.0008347245409015025,,
CZK,2025-02,1m,19.0,1.0,0.0008333333333333334,,
CZK,2025-02,1m,20.0,0.9983333333333333,0.001669449081803005,,
CZK,2025-02,1m,21.0,1.0,0.0008333333333333334,,
CZK,2025-02,1m,22.0,0.9991666666666666,0.0,,
CZK,2025-02,1m,23.0,0.9966666666666667,0.0008361204013377926,,
CZK,2025-02,15m,,1.0,0.0,1840.0,1840.0
CZK,2025-02,15m,0.0,1.0,0.0,,
CZK,2025-02,15m,1.0,1.0,0.0,,
CZK,2025-02,15m,2.0,1.0,0.0,,
CZK,2025-02,15m,3.0,1.0,0.0,,
CZK,2025-02,15m,4.0,1.0,0.0,,
CZK,2025-02,15m,5.0,1.0,0.0,,
CZK,2025-02,15m,6.0,1.0,0.0,,
CZK,2025-02,15m,7.0,1.0,0.0,,
CZK,2025-02,15m,8.0,1.0,0.0,,
CZK,2025-02,15m,9.0,1.0,0.0,,
CZK,2025-02,15m,10.0,1.0,0.0,,
CZK,2025-02,15m,11.0,1.0,0.0,,
CZK,2025-02,15m,12.0,1.0,0.0,,
CZK,2025-02,15m,13.0,1.0,0.0,,
CZK,2025-02,15m,14.0,1.0,0.0,,
CZK,2025-02,15m,15.0,1.0,0.0,,
CZK,2025-02,15m,16.0,1.0,0.0,,
CZK,2025-02,15m,18.0,1.0,0.0,,
CZK,2025-02,15m,19.0,1.0,0.0,,
CZK,2025-02,15m,20.0,1.0,0.0,,
CZK,2025-02,15m,21.0,1.0,0.0,,
CZK,2025-02,15m,22.0,1.0,0.0,,
CZK,2025-02,15m,23.0,1.0,0.0,,
CZK,2025-02,1h,,1.0,0.0,460.0,460.0
CZK,2025-02,1h,0.0,1.0,0.0,,
CZK,2025-02,1h,1.0,1.0,0.0,,
CZK,2025-02,1h,2.0,1.0,0.0,,
CZK,2025-02,1h,3.0,1.0,0.0,,
CZK,2025-02,1h,4.0,1.0,0.0,,
CZK,2025-02,1h,5.0,1.0,0.0,,
CZK,2025-02,1h,6.0,1.0,0.0,,
CZK,2025-02,1h,7.0,1.0,0.0,,
CZK,2025-02,1h,8.0,1.0,0.0,,
CZK,2025-02,1h,9.0,1.0,0.0,,
CZK,2025-02,1h,10.0,1.0,0.0,,
CZK,2025-02,1h,11.0,1.0,0.0,,
CZK,2025-02,1h,12.0,1.0,0.0,,
CZK,2025-02,1h,13.0,1.0,0.0,,
CZK,2025-02,1h,14.0,1.0,0.0,,
CZK,2025-02,1h,15.0,1.0,0.0,,
CZK,2025-02,1h,16.0,1.0,0.0,,
CZK,2025-02,1h,18.0,1.0,0.0,,
CZK,2025-02,1h,19.0,1.0,0.0,,
CZK,2025-02,1h,20.0,1.0,0.0,,
CZK,2025-02,1h,21.0,1.0,0.0,,
CZK,2025-02,1h,22.0,1.0,0.0,,
CZK,2025-02,1h,23.0,1.0,0.0,,
CZK,2025-08,1m,,0.998792270531401,0.0007600621869062014,28980.0,28945.0
CZK,2025-08,1m,0.0,1.0,0.0007936507936507937,,
CZK,2025-08,1m,1.0,0.9992063492063492,0.0,,
CZK,2025-08,1m,2.0,0.9992063492063492,0.0015885623510722795,,
CZK,2025-08,1m,3.0,0.9992063492063492,0.0007942811755361397,,
CZK,2025-08,1m,4.0,1.0,0.0,,
CZK,2025-08,1m,5.0,1.0,0.0,,
CZK,2025-08,1m,6.0,1.0,0.0,,
CZK,2025-08,1m,7.0,1.0,0.0007936507936507937,,
CZK,2025-08,1m,8.0,0.9984126984126984,0.000794912559618442,,
CZK,2025-08,1m,9.0,1.0,0.0015873015873015873,,
CZK,2025-08,1m,10.0,0.9936507936507937,0.0007987220447284345,,
CZK,2025-08,1m,11.0,0.9992063492063492,0.0007942811755361397,,
CZK,2025-08,1m,12.0,0.9992063492063492,0.0007942811755361397,,
CZK,2025-08,1m,13.0,0.9984126984126984,0.001589825119236884,,
CZK,2025-08,1m,14.0,1.0,0.0,,
CZK,2025-08,1m,15.0,0.9992063492063492,0.0015885623510722795,,
CZK,2025-08,1m,16.0,0.9992063492063492,0.0007942811755361397,,
CZK,2025-08,1m,18.0,0.9944444444444445,0.0007980845969672786,,
CZK,2025-08,1m,19.0,0.9952380952380953,0.0007974481658692185,,
CZK,2025-08,1m,20.0,0.9984126984126984,0.000794912559618442,,
CZK,2025-08,1m,21.0,0.9992063492063492,0.0007942811755361397,,
CZK,2025-08,1m,22.0,1.0,0.0,,
CZK,2025-08,1m,23.0,1.0,0.0015873015873015873,,
CZK,2025-08,15m,,1.0,0.0005175983436853002,1932.0,1932.0
CZK,2025-08,15m,0.0,1.0,0.0,,
CZK,2025-08,15m,1.0,1.0,0.0,,
CZK,2025-08,15m,2.0,1.0,0.0,,
CZK,2025-08,15m,3.0,1.0,0.0,,
CZK,2025-08,15m,4.0,1.0,0.0,,
CZK,2025-08,15m,5.0,1.0,0.0,,
CZK,2025-08,15m,6.0,1.0,0.0,,
CZK,2025-08,15m,7.0,1.0,0.0,,
CZK,2025-08,15m,8.0,1.0,0.011904761904761904,,
CZK,2025-08,15m,9.0,1.0,0.0,,
CZK,2025-08,15m,10.0,1.0,0.0,,
CZK,2025-08,15m,11.0,1.0,0.0,,
CZK,2025-08,15m,12.0,1.0,0.0,,
CZK,2025-08,15m,13.0,1.0,0.0,,
CZK,2025-08,15m,14.0,1.0,0.0,,
CZK,2025-08,15m,15.0,1.0,0.0,,
CZK,2025-08,15m,16.0,1.0,0.0,,
CZK,2025-08,15m,18.0,1.0,0.0,,
CZK,2025-08,15m,19.0,1.0,0.0,,
CZK,2025-08,15m,20.0,1.0,0.0,,
CZK,2025-08,15m,21.0,1.0,0.0,,
CZK,2025-08,15m,22.0,1.0,0.0,,
CZK,2025-08,15m,23.0,1.0,0.0,,
CZK,2025-08,1h,,1.0,0.002070393374741201,483.0,483.0
CZK,2025-08,1h,0.0,1.0,0.0,,
CZK,2025-08,1h,1.0,1.0,0.0,,
CZK,2025-08,1h,2.0,1.0,0.0,,
CZK,2025-08,1h,3.0,1.0,0.0,,
CZK,2025-08,1h,4.0,1.0,0.0,,
CZK,2025-08,1h,5.0,1.0,0.0,,
CZK,2025-08,1h,6.0,1.0,0.0,,
CZK,2025-08,1h,7.0,1.0,0.0,,
CZK,2025-08,1h,8.0,1.0,0.0,,
CZK,2025-08,1h,9.0,1.0,0.0,,
CZK,2025-08,1h,10.0,1.0,0.0,,
CZK,2025-08,1h,11.0,1.0,0.0,,
CZK,2025-08,1h,12.0,1.0,0.0,,
CZK,2025-08,1h,13.0,1.0,0.0,,
CZK,2025-08,1h,14.0,1.0,0.0,,
CZK,2025-08,1h,15.0,1.0,0.0,,
CZK,2025-08,1h,16.0,1.0,0.0,,
CZK,2025-08,1h,18.0,1.0,0.0,,
CZK,2025-08,1h,19.0,1.0,0.0,,
CZK,2025-08,1h,20.0,1.0,0.0,,
CZK,2025-08,1h,21.0,1.0,0.0,,
CZK,2025-08,1h,22.0,1.0,0.0,,
CZK,2025-08,1h,23.0,1.0,0.0,,
ILS,2009-11,1m,,0.878792052615268,0.47404098585478627,29041.0,25521.0
ILS,2009-11,1m,0.0,0.9904761904761905,0.4375,,
ILS,2009-11,1m,1.0,0.9888888888888889,0.44703049759229535,,
ILS,2009-11,1m,2.0,0.9984126984126984,0.4546899841017488,,
ILS,2009-11,1m,3.0,1.0,0.44047619047619047,,
ILS,2009-11,1m,4.0,0.9571428571428572,0.4593698175787728,,
ILS,2009-11,1m,5.0,0.9595238095238096,0.44830438378825477,,
ILS,2009-11,1m,6.0,0.9531746031746032,0.46544546211490423,,
ILS,2009-11,1m,7.0,0.95,0.4728487886382623,,
ILS,2009-11,1m,8.0,0.9507936507936507,0.48580968280467446,,
ILS,2009-11,1m,9.0,0.9452380952380952,0.4878253568429891,,
ILS,2009-11,1m,10.0,0.9531746031746032,0.4954204829308909,,
ILS,2009-11,1m,11.0,0.9436507936507936,0.5079899074852817,,
ILS,2009-11,1m,12.0,0.7603174603174603,0.48747390396659707,,
ILS,2009-11,1m,13.0,0.7619047619047619,0.490625,,
ILS,2009-11,1m,14.0,0.7611111111111111,0.5015641293013556,,
ILS,2009-11,1m,15.0,0.6571428571428571,0.501207729468599,,
ILS,2009-11,1m,16.0,0.5714285714285714,0.4847222222222222,,
ILS,2009-11,1m,18.0,0.6734848484848485,0.46794150731158607,,
ILS,2009-11,1m,19.0,0.6819984139571769,0.46511627906976744,,
ILS,2009-11,1m,20.0,0.8444444444444444,0.42293233082706766,,
ILS,2009-11,1m,21.0,0.9412698412698413,0.4148397976391231,,
ILS,2009-11,1m,22.0,0.9992063492063492,0.4551231135822081,,
ILS,2009-11,1m,23.0,0.9793650793650793,0.46353322528363045,,
ILS,2009-11,15m,,0.903975219411461,0.34380354083380926,1937.0,1751.0
ILS,2009-11,15m,0.0,1.0,0.20238095238095238,,
ILS,2009-11,15m,1.0,1.0,0.19047619047619047,,
ILS,2009-11,15m,2.0,1.0,0.14285714285714285,,
ILS,2009-11,15m,3.0,1.0,0.2261904761904762,,
ILS,2009-11,15m,4.0,0.9761904761904762,0.17073170731707318,,
ILS,2009-11,15m,5.0,1.0,0.17857142857142858,,
ILS,2009-11,15m,6.0,0.9761904761904762,0.2073170731707317,,
ILS,2009-11,15m,7.0,0.9523809523809523,0.3375,,
ILS,2009-11,15m,8.0,0.9523809523809523,0.4875,,
ILS,2009-11,15m,9.0,0.9523809523809523,0.375,,
ILS,2009-11,15m,10.0,0.9642857142857143,0.2716049382716049,,
ILS,2009-11,15m,11.0,0.9523809523809523,0.375,,
ILS,2009-11,15m,12.0,0.8095238095238095,0.3235294117647059,,
ILS,2009-11,15m,13.0,0.7619047619047619,0.46875,,
ILS,2009-11,15m,14.0,0.7619047619047619,0.328125,,
ILS,2009-11,15m,15.0,0.7142857142857143,0.4,,
ILS,2009-11,15m,16.0,0.5833333333333334,0.3877551020408163,,
ILS,2009-11,15m,18.0,0.7159090909090909,0.38095238095238093,,
ILS,2009-11,15m,19.0,0.7647058823529411,0.27692307692307694,,
ILS,2009-11,15m,20.0,0.9642857142857143,0.08641975308641975,,
ILS,2009-11,15m,21.0,1.0,0.13095238095238096,,
ILS,2009-11,15m,22.0,1.0,0.10714285714285714,,
ILS,2009-11,15m,23.0,1.0,0.09523809523809523,,
ILS,2009-11,1h,,0.934020618556701,0.25165562913907286,485.0,453.0
ILS,2009-11,1h,0.0,1.0,0.0,,
ILS,2009-11,1h,1.0,1.0,0.0,,
ILS,2009-11,1h,2.0,1.0,0.0,,
ILS,2009-11,1h,3.0,1.0,0.0,,
ILS,2009-11,1h,4.0,1.0,0.0,,
ILS,2009-11,1h,5.0,1.0,0.0,,
ILS,2009-11,1h,6.0,1.0,0.0,,
ILS,2009-11,1h,7.0,1.0,0.0,,
ILS,2009-11,1h,8.0,0.9523809523809523,0.0,,
ILS,2009-11,1h,9.0,0.9523809523809523,0.05,,
ILS,2009-11,1h,10.0,0.9523809523809523,0.05,,
ILS,2009-11,1h,11.0,1.0,0.0,,
ILS,2009-11,1h,12.0,0.9523809523809523,0.0,,
ILS,2009-11,1h,13.0,0.7619047619047619,0.0,,
ILS,2009-11,1h,14.0,0.7619047619047619,0.0,,
ILS,2009-11,1h,15.0,0.7619047619047619,0.0,,
ILS,2009-11,1h,16.0,0.7619047619047619,0.0,,
ILS,2009-11,1h,18.0,0.9090909090909091,0.0,,
ILS,2009-11,1h,19.0,0.7272727272727273,0.0625,,
ILS,2009-11,1h,20.0,1.0,0.047619047619047616,,
ILS,2009-11,1h,21.0,1.0,0.09523809523809523,,
ILS,2009-11,1h,22.0,1.0,0.0,,
ILS,2009-11,1h,23.0,1.0,0.0,,
ILS,2010-02,1m,,0.7545289855072463,0.477406962785114,27600.0,20825.0
ILS,2010-02,1m,0.0,0.9166666666666666,0.4672727272727273,,
ILS,2010-02,1m,1.0,0.9475,0.47053649956024624,,
ILS,2010-02,1m,2.0,0.9358333333333333,0.4764024933214604,,
ILS,2010-02,1m,3.0,0.9591666666666666,0.45438748913987836,,
ILS,2010-02,1m,4.0,0.9325,0.4718498659517426,,
ILS,2010-02,1m,5.0,0.8566666666666667,0.44163424124513617,,
ILS,2010-02,1m,6.0,0.8275,0.49345417925478346,,
ILS,2010-02,1m,7.0,0.7991666666666667,0.48279457768508866,,
ILS,2010-02,1m,8.0,0.7866666666666666,0.5052966101694916,,
ILS,2010-02,1m,9.0,0.7116666666666667,0.4519906323185012,,
ILS,2010-02,1m,10.0,0.6241666666666666,0.4739652870493992,,
ILS,2010-02,1m,11.0,0.5975,0.49232914923291493,,
ILS,2010-02,1m,12.0,0.5633333333333334,0.5059171597633136,,
ILS,2010-02,1m,13.0,0.5683333333333334,0.49266862170087977,,
ILS,2010-02,1m,14.0,0.4633333333333333,0.45323741007194246,,
ILS,2010-02,1m,15.0,0.3675,0.47845804988662133,,
ILS,2010-02,1m,16.0,0.30083333333333334,0.48476454293628807,,
ILS,2010-02,1m,18.0,0.51,0.4722222222222222,,
ILS,2010-02,1m,19.0,0.9016666666666666,0.4611829944547135,,
ILS,2010-02,1m,20.0,0.9425,0.4376657824933687,,
ILS,2010-02,1m,21.0,0.9483333333333334,0.4349736379613357,,
ILS,2010-02,1m,22.0,0.9441666666666667,0.47219770520741394,,
ILS,2010-02,1m,23.0,0.9491666666666667,0.47322212467076386,,
ILS,2010-02,15m,,0.779891304347826,0.3533101045296167,1840.0,1435.0
ILS,2010-02,15m,0.0,0.925,0.21621621621621623,,
ILS,2010-02,15m,1.0,0.95,0.25,,
ILS,2010-02,15m,2.0,0.95,0.23684210526315788,,
ILS,2010-02,15m,3.0,0.9625,0.19480519480519481,,
ILS,2010-02,15m,4.0,0.975,0.21794871794871795,,
ILS,2010-02,15m,5.0,0.8875,0.2535211267605634,,
ILS,2010-02,15m,6.0,0.85,0.2647058823529412,,
ILS,2010-02,15m,7.0,0.825,0.4090909090909091,,
ILS,2010-02,15m,8.0,0.8,0.359375,,
ILS,2010-02,15m,9.0,0.75,0.38333333333333336,,
ILS,2010-02,15m,10.0,0.7125,0.21052631578947367,,
ILS,2010-02,15m,11.0,0.6625,0.2830188679245283,,
ILS,2010-02,15m,12.0,0.5875,0.40425531914893614,,
ILS,2010-02,15m,13.0,0.5875,0.425531914893617,,
ILS,2010-02,15m,14.0,0.5125,0.1951219512195122,,
ILS,2010-02,15m,15.0,0.4125,0.45454545454545453,,
ILS,2010-02,15m,16.0,0.3375,0.4074074074074074,,
ILS,2010-02,15m,18.0,0.5375,0.27906976744186046,,
ILS,2010-02,15m,19.0,0.9125,0.3150684931506849,,
ILS,2010-02,15m,20.0,0.95,0.15789473684210525,,
ILS,2010-02,15m,21.0,0.95,0.17105263157894737,,
ILS,2010-02,15m,22.0,0.95,0.21052631578947367,,
ILS,2010-02,15m,23.0,0.95,0.25,,
ILS,2010-02,1h,,0.8391304347826087,0.23575129533678757,460.0,386.0
ILS,2010-02,1h,0.0,0.95,0.0,,
ILS,2010-02,1h,1.0,0.95,0.0,,
ILS,2010-02,1h,2.0,0.95,0.0,,
ILS,2010-02,1h,3.0,0.95,0.0,,
ILS,2010-02,1h,4.0,1.0,0.0,,
ILS,2010-02,1h,5.0,1.0,0.05,,
ILS,2010-02,1h,6.0,0.9,0.05555555555555555,,
ILS,2010-02,1h,7.0,0.85,0.0,,
ILS,2010-02,1h,8.0,0.85,0.11764705882352941,,
ILS,2010-02,1h,9.0,0.8,0.0625,,
ILS,2010-02,1h,10.0,0.8,0.0,,
ILS,2010-02,1h,11.0,0.85,0.0,,
ILS,2010-02,1h,12.0,0.8,0.0,,
ILS,2010-02,1h,13.0,0.65,0.0,,
ILS,2010-02,1h,14.0,0.7,0.0,,
ILS,2010-02,1h,15.0,0.55,0.0,,
ILS,2010-02,1h,16.0,0.5,0.0,,
ILS,2010-02,1h,18.0,0.6,0.0,,
ILS,2010-02,1h,19.0,0.85,0.058823529411764705,,
ILS,2010-02,1h,20.0,0.95,0.0,,
ILS,2010-02,1h,21.0,0.95,0.10526315789473684,,
ILS,2010-02,1h,22.0,0.95,0.05263157894736842,,
ILS,2010-02,1h,23.0,0.95,0.0,,
ILS,2010-08,1m,,0.9496079524949969,0.45265158058386595,30481.0,28945.0
ILS,2010-08,1m,0.0,0.9848484848484849,0.4084615384615385,,
ILS,2010-08,1m,1.0,1.0,0.4348484848484849,,
ILS,2010-08,1m,2.0,1.0,0.4431818181818182,,
ILS,2010-08,1m,3.0,1.0,0.42424242424242425,,
ILS,2010-08,1m,4.0,0.9962121212121212,0.3855513307984791,,
ILS,2010-08,1m,5.0,1.0,0.39090909090909093,,
ILS,2010-08,1m,6.0,0.9977272727272727,0.3933181473044799,,
ILS,2010-08,1m,7.0,1.0,0.42727272727272725,,
ILS,2010-08,1m,8.0,0.9992424242424243,0.4609552691432904,,
ILS,2010-08,1m,9.0,0.9984848484848485,0.4650986342943854,,
ILS,2010-08,1m,10.0,0.9992424242424243,0.4655041698256255,,
ILS,2010-08,1m,11.0,0.9356060606060606,0.4493927125506073,,
ILS,2010-08,1m,12.0,0.8234848484848485,0.48114075436982523,,
ILS,2010-08,1m,13.0,0.8045454545454546,0.5028248587570622,,
ILS,2010-08,1m,14.0,0.7977272727272727,0.47293447293447294,,
ILS,2010-08,1m,15.0,0.8181818181818182,0.49537037037037035,,
ILS,2010-08,1m,16.0,0.8181818181818182,0.5055555555555555,,
ILS,2010-08,1m,18.0,0.9565217391304348,0.49393939393939396,,
ILS,2010-08,1m,19.0,0.9557971014492753,0.5087187263078089,,
ILS,2010-08,1m,20.0,0.9962149886449659,0.46656534954407297,,
ILS,2010-08,1m,21.0,0.9939393939393939,0.4245426829268293,,
ILS,2010-08,1m,22.0,0.9901515151515151,0.4070390206579954,,
ILS,2010-08,1m,23.0,0.9742424242424242,0.3895800933125972,,
ILS,2010-08,15m,,0.955730447614363,0.3118888317035512,2033.0,1943.0
ILS,2010-08,15m,0.0,0.9772727272727273,0.13953488372093023,,
ILS,2010-08,15m,1.0,1.0,0.19318181818181818,,
ILS,2010-08,15m,2.0,1.0,0.20454545454545456,,
